Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
326,22-08-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,24,NA
326,26-08-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,29,NA
326,29-08-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,41,NA
326,02-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,65,NA
326,05-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,62,NA
326,09-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,35,42,NA
326,12-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,35,71,NA
326,16-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,85,NA
326,19-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,40,NA
326,23-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,79,NA
326,26-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,86,NA
326,30-09-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,29,79,NA
326,03-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,80,NA
326,07-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,36,107,NA
326,10-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,34,127,NA
326,14-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,31,150,NA
326,17-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,32,176,NA
326,21-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,212,NA
326,24-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,34,165,NA
326,28-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,118,NA
326,31-10-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,86,NA
326,04-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,157,NA
326,07-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,30,115,NA
326,11-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,52,293,NA
326,14-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,34,192,NA
326,18-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,31,147,NA
326,21-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,33,194,NA
326,25-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,34,253,NA
326,28-11-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,165,NA
326,02-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,34,183,NA
326,05-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,226,NA
326,09-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,37,144,NA
326,12-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,103,NA
326,16-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,165,NA
326,19-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,39,184,NA
326,23-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,297,NA
326,26-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,225,NA
326,30-12-2015,Rajasthan,Kota,"Municipal Corporation Building, Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,34,173,NA
372,01-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,19,322,NA
372,05-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,16,306,NA
372,09-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,16,233,NA
372,12-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,18,237,NA
372,15-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,17,252,NA
372,19-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,18,237,NA
372,22-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,19,104,NA
372,29-01-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,18,173,NA
372,02-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,19,214,NA
372,05-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,19,220,NA
372,09-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,19,171,NA
372,12-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,19,233,NA
372,16-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,19,139,NA
372,19-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,20,154,NA
372,23-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,20,171,NA
372,26-02-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,21,241,NA
372,02-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,19,232,NA
372,05-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,19,213,NA
372,09-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,21,243,NA
372,12-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,19,195,NA
372,16-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,189,NA
372,19-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,19,221,NA
372,23-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,18,206,NA
372,26-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,20,293,NA
372,30-03-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,18,177,NA
372,02-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,19,167,NA
372,06-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,19,209,NA
372,09-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,20,206,NA
372,13-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,20,144,NA
372,16-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,19,147,NA
372,20-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,20,259,NA
372,23-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,20,284,NA
372,27-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,21,182,NA
372,30-04-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,20,322,NA
372,04-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,22,169,NA
372,07-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,269,NA
372,11-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,23,133,NA
372,14-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,240,NA
372,18-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,237,NA
372,21-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,22,172,NA
372,25-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,47,199,NA
372,28-05-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,22,174,NA
372,01-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,23,115,NA
372,04-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,99,NA
372,08-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,23,93,NA
372,11-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,21,45,NA
372,15-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,22,138,NA
372,18-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,23,168,NA
372,22-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,24,172,NA
372,25-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,24,107,NA
372,29-06-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,24,135,NA
372,02-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,22,77,NA
372,06-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,23,126,NA
372,09-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,25,87,NA
372,13-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,31,73,NA
372,16-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,29,123,NA
372,20-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,30,68,NA
372,23-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,29,61,NA
372,27-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,31,131,NA
372,30-07-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,29,70,NA
372,03-08-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,30,68,NA
372,06-08-2015,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,54,NA
